case_id,role,condition_id,coverage_fraction,geometry_condition,component_native_id,component_volume_ml,global_resolution_class,representation,geometry_claim_allowed,quota,connected_sets,mean_nearest_neighbor_mm,common_capacity,coherent_capacity,dispersed_capacity,fragmented_capacity,capacity_source,uses_neutral_bank
coronacases_001,final_outer_cv,C100_FRG,1.0,fragmented,50,0.1261413945257691,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,2,3.3541019662496847,3,3,4,3,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C100_FRG,1.0,fragmented,51,0.6103403933043724,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,6.708203932499369,2,2,5,4,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C100_FRG,1.0,fragmented,53,0.1754153767623976,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,4.743416490252569,2,2,4,4,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C100_FRG,1.0,fragmented,55,0.2154915489815222,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,2,3.460812848891379,3,3,4,4,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C100_FRG,1.0,fragmented,56,0.5157343474100455,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.977725364273732,3,3,5,4,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,1,197.84095155793204,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,3,0.4677743380330604,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,9,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,4,0.144537014560777,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,42,1,1.5,42,42,42,42,physical_neutral_bank,True
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,6,0.6254510811902718,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,9,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,7,1.8132825463079307,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.7485281374238568,5,5,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,10,0.4060176136298193,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,9,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,14,0.771959055040514,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,15,0.1616186617361416,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,6,8,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,16,0.6576434162515358,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,17,0.1373101638327382,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,43,1,1.5,43,43,43,43,physical_neutral_bank,True
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,21,0.4598905008751998,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,23,1.1470983064687128,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.870820393249937,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,24,0.1911830510781187,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,7,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,25,56.20650304410728,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,26,51.29618646761979,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,27,0.1090597473504045,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,28,2.795477258891393,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,30,0.3383480113581827,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.875,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,31,0.1741014039027542,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,7,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,32,7.16378003077597,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,37,6.659871439102715,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_COH,0.5,coherent,51,0.6103403933043724,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,1,197.84095155793204,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,61.55150484393304,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,3,0.4677743380330604,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,5,4.636015109176129,6,6,9,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,4,0.144537014560777,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,42,1,1.5,42,42,42,42,physical_neutral_bank,True
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,6,0.6254510811902718,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,6.123105625617659,6,6,9,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,7,1.8132825463079307,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,9.4645028402014,5,5,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,10,0.4060176136298193,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,6.18465843842649,4,4,10,9,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,14,0.771959055040514,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,6.764595962508632,5,5,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,15,0.1616186617361416,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,2,2.7787216574869107,5,6,8,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,16,0.6576434162515358,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,5.955765028725062,6,6,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,17,0.1373101638327382,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,43,1,1.5,43,43,43,43,physical_neutral_bank,True
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,21,0.4598905008751998,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,5.408326913195984,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,23,1.1470983064687128,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,8.01387938639778,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,24,0.1911830510781187,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,3,2.7377111549046633,4,4,7,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,25,56.20650304410728,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,36.09835885752732,6,6,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,26,51.29618646761979,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,38.872695254644235,5,5,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,27,0.1090597473504045,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,5.281665382639197,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,28,2.795477258891393,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,14.500242575897289,4,4,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,30,0.3383480113581827,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,5.473215592731465,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,31,0.1741014039027542,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,3.1770509831248424,4,4,7,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,32,7.16378003077597,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,22.13217688421578,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,37,6.659871439102715,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,23.414737573918032,4,4,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_DIS,0.5,dispersed,51,0.6103403933043724,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,8.201562118716424,3,3,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,1,197.84095155793204,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,19.843497525947217,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,3,0.4677743380330604,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,9,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,4,0.144537014560777,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,42,1,1.5,42,42,42,42,physical_neutral_bank,True
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,6,0.6254510811902718,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,9,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,7,1.8132825463079307,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,3.543074902771996,5,5,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,10,0.4060176136298193,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,3.0,4,4,10,9,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,14,0.771959055040514,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.3224972160321826,5,5,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,15,0.1616186617361416,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,1.870820393249937,5,6,8,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,16,0.6576434162515358,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,2.3106601717798214,6,6,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,17,0.1373101638327382,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,43,1,1.5,43,43,43,43,physical_neutral_bank,True
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,21,0.4598905008751998,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.1,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,23,1.1470983064687128,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.7,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,24,0.1911830510781187,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,2,1.9635254915624212,4,4,7,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,25,56.20650304410728,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,9.222609359550987,6,6,9,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,26,51.29618646761979,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,9.410359310042406,5,5,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,27,0.1090597473504045,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.4,5,6,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,28,2.795477258891393,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,6.796693311223912,4,4,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,30,0.3383480113581827,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,3.0,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,31,0.1741014039027542,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,2,1.5,4,4,7,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,32,7.16378003077597,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,13.170259426754466,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,37,6.659871439102715,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,12.271718621802913,4,4,9,8,common_geometry_preserving_candidate_capacity,False
coronacases_001,final_outer_cv,C50_FRG,0.5,fragmented,51,0.6103403933043724,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,6.478708664619075,3,3,9,5,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,1,15.839381217956545,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,2,28.66677761077881,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,11,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,3,24.04120445251465,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.6553300858899105,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,4,0.4654312133789062,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,5,0.8572626113891602,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.8090169943749475,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,6,0.4359912872314453,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,2.25,4,4,11,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,7,3.1500720977783203,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.7485281374238568,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,8,22.78229713439941,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,9,3.829994201660156,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.8106601717798212,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,10,4.347295761108398,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,11,0.1093482971191406,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,11,1,1.5,41,41,41,41,physical_neutral_bank,True
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,12,0.3399610519409179,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.75,6,8,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,13,1.0072660446166992,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.8090169943749475,6,6,10,8,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,14,0.1682281494140625,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,15,0.7114648818969727,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,7,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,16,21.999335289001465,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.6035533905932737,6,8,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,17,0.2537441253662109,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.75,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,18,0.3960371017456054,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.8090169943749475,6,6,11,8,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,19,2.599825859069824,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.8727922061357856,5,5,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,20,5.25853157043457,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.875,4,7,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,21,1.870136260986328,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.875,4,4,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,22,28.2216739654541,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.875,4,6,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,23,1.8259763717651367,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.7485281374238568,5,5,11,8,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,24,4.905252456665039,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,25,16.984033584594727,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,26,0.7780551910400391,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,8,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_COH,1.0,coherent,27,0.1002359390258789,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,11,1,1.5,30,30,30,30,physical_neutral_bank,True
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,1,15.839381217956545,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,22.79610323875549,4,4,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,2,28.66677761077881,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,25.1137393851602,6,6,11,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,3,24.04120445251465,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,29.2829139804758,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,4,0.4654312133789062,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,8.849266422272258,3,3,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,5,0.8572626113891602,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,6.5336887678084095,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,6,0.4359912872314453,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,7.768023825005685,4,4,11,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,7,3.1500720977783203,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,12.594365436914405,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,8,22.78229713439941,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,27.43281166623149,6,6,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_002,final_outer_cv,C100_DIS,1.0,dispersed,9,3.829994201660156,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,18.445060854994438,4,4,10,6,common_geometry_preserving_candidate_capacity,False
